timestamp,Speed,Location_x,Location_y,Location_z,Steer,Throttle,Brake,Collision_Time
1768793103.5528803,0.0,99.99993896484376,12.999848365783691,-0.4983691275119781,0.0053474287534448,0.0,0.0,
1768793103.5698955,0.0,99.99993896484376,12.999848365783691,-0.4983691275119781,0.0053474287534448,0.0,0.0,
1768793103.5869088,0.0,99.99993896484376,12.999848365783691,-0.4983691275119781,0.0053474287534448,0.0,0.0,
1768793103.6039517,0.0,99.99993896484376,12.999848365783691,-0.4983691275119781,0.0053474287534448,0.0,0.0,
1768793103.6210337,0.0,99.99993896484376,12.999847412109377,-0.4984809756278991,0.0053474287534448,0.0,0.0,
1768793103.648374,0.0,99.99993896484376,12.999847412109377,-0.4984809756278991,0.0053474287534448,0.0,0.0,
1768793103.6658792,0.0,99.99993896484376,12.999845504760742,-0.4985524713993072,0.0053474287534448,0.0,0.0,
1768793103.682474,0.0,99.99993896484376,12.999845504760742,-0.4985524713993072,0.0053515115438874,0.0,0.0,
1768793103.7011292,0.0,99.99993133544922,12.999845504760742,-0.4985561668872833,0.0053531938999197,0.0,0.0,
1768793103.7191432,0.0,99.99993133544922,12.999845504760742,-0.4985561668872833,0.0053531938999197,0.0,0.0,
1768793103.7361536,0.0,99.99993133544922,12.999844551086426,-0.4985482692718506,0.0053531938999197,0.0,0.0,
1768793103.753662,0.0,99.99993133544922,12.999844551086426,-0.4985482692718506,0.0053531938999197,0.0,0.0,
1768793103.7780516,0.0,99.99993133544922,12.999844551086426,-0.4985183179378509,0.0053531938999197,0.0,0.0,
1768793103.7956736,0.0,99.99993133544922,12.999844551086426,-0.4985183179378509,0.0053517782588614,0.0,0.0,
1768793103.813184,0.0,99.99993133544922,12.99984359741211,-0.4984651505947113,0.0053538093960541,0.0,0.0,
1768793103.830738,0.0,99.99993133544922,12.99984359741211,-0.4984651505947113,0.0053538093960541,0.0,0.0,
1768793103.847988,0.0,99.99993133544922,12.99984359741211,-0.4984376728534698,0.0053538093960541,0.0,0.0,
1768793103.8655388,0.0,99.99993133544922,12.99984359741211,-0.4984376728534698,0.0053538093960541,0.0,0.0,
