timestamp,Speed,Location_x,Location_y,Location_z,Steer,Throttle,Brake,Collision_Time,Feedback_Marker
1768816783.8221917,0.0,99.99998474121094,12.999103546142578,-0.4983729422092438,0.0019553044698941,0.366,0.0,,
1768816783.8396957,0.0,99.99998474121094,12.999103546142578,-0.4983729422092438,0.0019460420141095,0.366,0.0,,
1768816783.8572376,0.0,99.99998474121094,12.999103546142578,-0.4983729422092438,0.0019527606281066,0.367,0.0,,
1768816783.874259,0.0,99.99998474121094,12.999103546142578,-0.4983729422092438,0.0019551300936399,0.367,0.0,,
1768816783.8919168,0.0,99.9999771118164,12.999102592468262,-0.4984703063964844,0.0019551300936399,0.366,0.0,,
1768816783.9199347,0.0,99.9999771118164,12.999102592468262,-0.4984703063964844,0.0019518682320155,0.366,0.0,,
1768816783.9369564,0.0,99.9999771118164,12.999099731445312,-0.4985162913799286,0.0019293018974815,0.366,0.0,,
1768816783.9539692,0.0,99.9999771118164,12.999099731445312,-0.4985162913799286,0.0019293018974815,0.366,0.0,,
1768816783.9709337,0.0,99.9999771118164,12.999099731445312,-0.4985162913799286,0.0019250142946567,0.366,0.0,,
1768816783.9914813,0.0,99.9999771118164,12.999098777770996,-0.4985179007053375,0.0019250142946567,0.366,0.0,,
1768816784.008988,0.0,99.9999771118164,12.999098777770996,-0.4985179007053375,0.001940267083764,0.366,0.0,,
1768816784.0260022,0.0,99.9999771118164,12.99909782409668,-0.4984974563121795,0.001940267083764,0.366,0.0,,
1768816784.0460148,0.0,99.9999771118164,12.99909782409668,-0.4984974563121795,0.001940267083764,0.366,0.0,,
1768816784.0635755,0.0,99.9999771118164,12.999095916748049,-0.4984507262706756,0.0019494372220262,0.366,0.0,,
1768816784.0809507,0.0,99.9999771118164,12.999095916748049,-0.4984507262706756,0.0019494372220262,0.367,0.0,,
1768816784.0982866,0.0,99.9999771118164,12.999095916748049,-0.4984507262706756,0.0019536222519285,0.367,0.0,,
1768816784.1153004,0.0,99.99996948242188,12.999095916748049,-0.4984067380428314,0.0019536222519285,0.367,0.0,,
1768816784.1329465,0.0,99.99996948242188,12.999095916748049,-0.4984067380428314,0.0019536222519285,0.367,0.0,,
1768816784.1579573,0.0,99.99996948242188,12.99909496307373,-0.4983808100223541,0.0019435699746019,0.367,0.0,,
1768816784.1749752,0.0,99.99996948242188,12.99909496307373,-0.4983808100223541,0.0019435699746019,0.367,0.0,,
1768816784.1925647,0.0,99.99996948242188,12.99909496307373,-0.4983808100223541,0.0019403696580115,0.367,0.0,,
1768816784.2095766,0.0,99.99996948242188,12.99909496307373,-0.4983808100223541,0.0019424724301154,0.367,0.0,,
1768816784.2312665,0.0,99.99996948242188,12.999094009399414,-0.498333066701889,0.0019424724301154,0.367,0.0,,
1768816784.2483668,0.0,99.99996948242188,12.999094009399414,-0.498333066701889,0.0019467292616214,0.367,0.0,,
1768816784.264379,0.0,99.99996948242188,12.999094009399414,-0.498333066701889,0.001958771480207,0.367,0.0,,
1768816784.287964,0.0,99.99996948242188,12.999094009399414,-0.4983120262622833,0.0019742909691112,0.367,0.0,,
1768816784.305514,0.0,99.99996948242188,12.999094009399414,-0.4983120262622833,0.0019763834847091,0.367,0.0,,
1768816784.3336773,0.0,99.99996948242188,12.999094009399414,-0.4983203113079071,0.0019721676812836,0.367,0.0,,
1768816784.3506832,0.0,99.99996948242188,12.999094009399414,-0.4983203113079071,0.0019779631288748,0.367,0.0,,
1768816784.368192,0.0,99.99996948242188,12.999094009399414,-0.4983157217502594,0.0019779631288748,0.367,0.0,,
1768816784.385729,0.0,99.99996948242188,12.999094009399414,-0.4983157217502594,0.0019687929872244,0.367,0.0,,
1768816784.4027383,0.0,99.99996948242188,12.999094009399414,-0.4983446002006531,0.0019662081152793,0.367,0.0,,
1768816784.4200175,0.0,99.99996948242188,12.999094009399414,-0.4983446002006531,0.0019627205897767,0.367,0.0,,
1768816784.4375265,0.0,99.99996948242188,12.999094009399414,-0.4983481764793396,0.0019627205897767,0.367,0.0,,
1768816784.4565375,0.0,99.99996948242188,12.999094009399414,-0.4983481764793396,0.0019731523944717,0.367,0.0,,
1768816784.4735513,0.0,99.99996948242188,12.999093055725098,-0.4983553886413574,0.0019731523944717,0.367,0.0,,
1768816784.491089,0.0,99.99996948242188,12.999093055725098,-0.4983553886413574,0.0019731523944717,0.367,0.0,,
1768816784.5086002,0.0,99.99996948242188,12.999093055725098,-0.4983507692813873,0.0019911644421092,0.367,0.0,,
1768816784.534272,0.0,99.99996948242188,12.999093055725098,-0.4983507692813873,0.0019911644421092,0.367,0.0,,
1768816784.5511308,0.0,99.99996948242188,12.999093055725098,-0.4983386993408203,0.0019668543332574,0.367,0.0,,
1768816784.5731502,0.0,99.99996948242188,12.999093055725098,-0.4983386993408203,0.0019668543332574,0.367,0.0,,
1768816784.5907743,0.0,99.99996948242188,12.999093055725098,-0.4983347356319427,0.0019650695407596,0.367,0.0,,
1768816784.6078074,0.0,99.99996948242188,12.999093055725098,-0.4983347356319427,0.0019679723929467,0.367,0.0,,
1768816784.6268203,0.0,99.99996948242188,12.999093055725098,-0.4983309805393219,0.0019679723929467,0.367,0.0,,
1768816784.6434264,0.0,99.99996948242188,12.999093055725098,-0.4983309805393219,0.0019747628108587,0.367,0.0,,
1768816784.6620035,0.0,99.99996948242188,12.999093055725098,-0.4983335137367248,0.0019778605545773,0.367,0.0,,
1768816784.6825938,0.0,99.99996948242188,12.999093055725098,-0.4983335137367248,0.0019765065738637,0.367,0.0,,
1768816784.6996033,0.0,99.99996948242188,12.999093055725098,-0.4983284771442413,0.0019733985727707,0.367,0.0,,
1768816784.717117,0.0,99.99996948242188,12.999093055725098,-0.4983284771442413,0.0019732754836211,0.367,0.0,,
1768816784.7246237,0.0,99.99996948242188,12.999093055725098,-0.4983284771442413,0.0019732754836211,0.367,0.0,,
1768816784.7548246,0.0,99.99996948242188,12.999093055725098,-0.498310774564743,0.00196882375951,0.367,0.0,,
1768816784.7718377,0.0,99.99996948242188,12.999093055725098,-0.4983358979225158,0.0019930928392613,0.367,0.0,,
