timestamp,Speed,Location_x,Location_y,Location_z,Steer,Throttle,Brake,Collision_Time
1768817364.0920022,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.00025720994917059135,0.0,0.124,
1768817364.1090593,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.00025720994917059135,0.0,0.124,
1768817364.1260746,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.00025194795463496914,0.0,0.124,
1768817364.1430907,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.0002544712502544233,0.0,0.124,
1768817364.1601064,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.0002544712502544233,0.0,0.124,
1768817364.1761148,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.0002544712502544233,0.0,0.124,
1768817364.2026317,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.00025205052762742236,0.0,0.124,
1768817364.2201388,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.00025896394735954803,0.0,0.124,
1768817364.2376907,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.00028522263434671986,0.0,0.124,
1768817364.2552166,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.00028522263434671986,0.0,0.124,
1768817364.2722325,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.00028315065978095087,0.0,0.124,
1768817364.290241,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.00027509867948974376,0.0,0.124,
1768817364.3077514,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.00026760059349027906,0.0,0.124,
1768817364.3407795,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.00026760059349027906,0.0,0.124,
1768817364.3577943,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.0002620411371774839,0.0,0.124,
1768817364.3888612,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.0002665748635391888,0.0,0.124,
1768817364.4058769,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.0002746883875035696,0.0,0.124,
1768817364.4228957,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.0002694161355082767,0.0,0.124,
1768817364.4354038,0,99.9999771118164,12.99919319152832,-0.49841636419296265,0.00026631843105170624,0.0,0.124,
