timestamp,Speed,Location_x,Location_y,Location_z,Steer,Throttle,Brake,Collision_Time
1768793292.1438236,0,99.9999771118164,12.997720718383789,-0.49842774868011475,6.057651968124251e-05,0.0,0.0,
1768793292.1613526,0,99.9999771118164,12.997720718383789,-0.49842774868011475,6.097655427271584e-05,0.0,0.0,
1768793292.178086,0,99.9999771118164,12.997720718383789,-0.49842774868011475,5.993030995669004e-05,0.0,0.0,
1768793292.1961198,0,99.9999771118164,12.997720718383789,-0.49842774868011475,5.993030995669004e-05,0.0,0.0,
1768793292.2136517,0,99.9999771118164,12.997720718383789,-0.49842774868011475,5.993030995669004e-05,0.0,0.0,
1768793292.2306845,0,99.9999771118164,12.997720718383789,-0.49842774868011475,5.993030995669004e-05,0.0,0.0,
1768793292.247682,0,99.9999771118164,12.997720718383789,-0.49842774868011475,5.993030995669004e-05,0.0,0.0,
1768793292.264694,0,99.9999771118164,12.997720718383789,-0.49842774868011475,5.993030995669004e-05,0.0,0.0,
1768793292.2807288,0,99.9999771118164,12.997720718383789,-0.49842774868011475,5.993030995669004e-05,0.0,0.0,
1768793292.2987611,0,99.9999771118164,12.997720718383789,-0.49842774868011475,5.993030995669004e-05,0.0,0.0,
1768793292.3157716,0,99.9999771118164,12.997720718383789,-0.49842774868011475,6.018674238704811e-05,0.0,0.0,
1768793292.3332787,0,99.9999771118164,12.997720718383789,-0.49842774868011475,6.450506451829696e-05,0.0,0.0,
1768793292.3502905,0,99.9999771118164,12.997720718383789,-0.49842774868011475,6.579748397002656e-05,0.0,0.0,
1768793292.367811,0,99.9999771118164,12.997720718383789,-0.49842774868011475,6.575645478107169e-05,0.0,0.0,
1768793292.3963416,0,99.9999771118164,12.997720718383789,-0.49842774868011475,6.575645478107169e-05,0.0,0.0,
1768793292.4134655,0,99.9999771118164,12.997720718383789,-0.49842774868011475,6.928496503391554e-05,0.0,0.0,
1768793292.4294894,0,99.9999771118164,12.997720718383789,-0.49842774868011475,6.928496503391554e-05,0.0,0.0,
1768793292.4475083,0,99.9999771118164,12.997720718383789,-0.49842774868011475,6.928496503391554e-05,0.0,0.0,
1768793292.4645183,0,99.9999771118164,12.997720718383789,-0.49842774868011475,6.928496503391554e-05,0.0,0.0,
1768793292.4805453,0,99.9999771118164,12.997720718383789,-0.49842774868011475,6.928496503391554e-05,0.0,0.0,
1768793292.51006,0,99.9999771118164,12.997720718383789,-0.49842774868011475,6.928496503391554e-05,0.0,0.0,
1768793292.5270853,0,99.9999771118164,12.997720718383789,-0.49842774868011475,7.559320285500126e-05,0.0,0.0,
1768793292.5445988,0,99.9999771118164,12.997720718383789,-0.49842774868011475,7.749080285377754e-05,0.0,0.0,
1768793292.562131,0,99.9999771118164,12.997720718383789,-0.49842774868011475,7.749080285377754e-05,0.0,0.0,
1768793292.5831642,0,99.9999771118164,12.997720718383789,-0.49842774868011475,7.749080285377754e-05,0.0,0.0,
1768793292.596183,0,99.9999771118164,12.997720718383789,-0.49842774868011475,7.867039204313299e-05,0.0,0.0,
1768793292.6172092,0,99.9999771118164,12.997720718383789,-0.49842774868011475,7.867039204313299e-05,0.0,0.0,
1768793292.6362197,0,99.9999771118164,12.997720718383789,-0.49842774868011475,7.867039204313299e-05,0.0,0.0,
