timestamp,Speed,Location_x,Location_y,Location_z,Steer,Throttle,Brake,Collision_Time,Feedback_Marker
1768802139.416926,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007392859015754,0.0,0.0,,
1768802139.4339614,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007465891104307,0.0,0.0,,
1768802139.4509704,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007451017996173,0.0,0.0,,
1768802139.467022,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007478405029857,0.0,0.0,,
1768802139.4856863,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007449581971945,0.0,0.0,,
1768802139.5025787,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007463224202151,0.0,0.0,,
1768802139.5300994,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007432041961815,0.0,0.0,,
1768802139.547117,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007430195644968,0.0,0.0,,
1768802139.5641274,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007444555887155,0.0,0.0,,
1768802139.5801566,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007428964767071,0.0,0.0,,
1768802139.6117146,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007441991558186,0.0,0.0,,
1768802139.6287315,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007441991558186,0.0,0.0,,
1768802139.6498544,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007811870402731,0.0,0.0,,
1768802139.6658742,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007811870402731,0.0,0.0,,
1768802139.683893,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007811870402731,0.0,0.0,,
1768802139.6963966,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007811870402731,0.0,0.0,,
1768802139.7270415,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007820486549689,0.0,0.0,,
1768802139.7440517,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007832385038409,0.0,0.0,,
1768802139.7610614,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007832385038409,0.0,0.0,,
1768802139.7784245,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.000784264235633,0.0,0.0,,
1768802139.7959564,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007870542261351,0.0,0.0,,
1768802139.8224752,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007841206331818,0.0,0.0,,
1768802139.841989,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007890749178108,0.0,0.0,,
1768802139.8594964,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007876183786312,0.0,0.0,,
1768802139.8902984,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007876183786312,0.0,0.0,,
1768802139.9078612,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007902032228166,0.0,0.0,,
1768802139.9248743,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007900801349975,0.0,0.0,,
1768802139.9431524,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007900801349975,0.0,0.0,,
1768802139.9610145,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007927675524001,0.0,0.0,,
1768802139.9765248,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007910956095077,0.0,0.0,,
1768802140.0070157,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007909417497331,0.0,0.0,,
1768802140.0240276,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007909417497331,0.0,0.0,,
1768802140.0530488,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007909417497331,0.0,0.0,,
1768802140.069554,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007721093142456,0.0,0.0,,
1768802140.0885706,0.0,99.99994659423828,12.999185562133787,-0.4983929395675659,-0.0007718631386304,0.0,0.0,,
